antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'DOTCOM POSTAGE'}),0.0534083436837875,0.0345826940405737,0.0110810744989162,0.20747834017327788,5.999484595672523,0.00923407009008597,1.218158890661116,0.880336320055369
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0345826940405737,0.0534083436837875,0.0110810744989162,0.320422535211267,5.999484595672523,0.00923407009008597,1.392912074579296,0.863169750710428
frozenset({'DOTCOM POSTAGE'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.0345826940405737,0.0954677187598938,0.011543800686783,0.33380281690140695,3.4964993532624167,0.008242269778158055,1.3577545870623127,0.7395761984911615
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'DOTCOM POSTAGE'}),0.0954677187598938,0.0345826940405737,0.011543800686783,0.12091836734693798,3.4964993532624167,0.008242269778158055,1.098211212815133,0.789357854780112
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0345826940405737,0.0797106743625337,0.0153917342490441,0.4450704225352122,5.58357366933039,0.012635124385796795,1.6583893939152339,0.8503092150787499
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'DOTCOM POSTAGE'}),0.0797106743625337,0.0345826940405737,0.0153917342490441,0.1930950198594563,5.58357366933039,0.012635124385796795,1.1964448475597134,0.8920055995272766
frozenset({'SET OF 3 HEART COOKIE CUTTERS'}),frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS'}),0.0303938043398845,0.027130367014929,0.0128589172207203,0.42307692307692096,15.594220411545292,0.012034322153999293,1.6863073638407835,0.9652100844173781
frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS'}),frozenset({'SET OF 3 HEART COOKIE CUTTERS'}),0.027130367014929,0.0303938043398845,0.0128589172207203,0.47396768402154077,15.594220411545294,0.012034322153999293,1.843244542603007,0.9619723406240538
frozenset({'DOTCOM POSTAGE'}),frozenset({'SUKI  SHOULDER BAG'}),0.0345826940405737,0.0224300431065975,0.0113246145977935,0.3274647887323944,14.599382942606782,0.01054892327972116,1.4535595170561588,0.9648718213709981
frozenset({'SUKI  SHOULDER BAG'}),frozenset({'DOTCOM POSTAGE'}),0.0224300431065975,0.0345826940405737,0.0113246145977935,0.5048859934853409,14.599382942606782,0.01054892327972116,1.949888900852258,0.9528770271790667
frozenset({'BATHROOM METAL SIGN'}),frozenset({'KITCHEN METAL SIGN'}),0.0325369572100046,0.0171452229609605,0.0124205450427412,0.3817365269461054,22.2648913820086,0.011862691656904439,1.5897021575352925,0.9872069497402483
frozenset({'KITCHEN METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.0171452229609605,0.0325369572100046,0.0124205450427412,0.724431818181814,22.2648913820086,0.011862691656904439,3.5107937222894146,0.9717470594551468
frozenset({'BLUE HARMONICA IN BOX '}),frozenset({'RED  HARMONICA IN BOX '}),0.023452911521882,0.0249628601349212,0.0115194466768953,0.4911734164070607,19.67616746447837,0.010933994926817877,1.9162464605919791,0.9719726838379161
frozenset({'RED  HARMONICA IN BOX '}),frozenset({'BLUE HARMONICA IN BOX '}),0.0249628601349212,0.023452911521882,0.0115194466768953,0.4614634146341446,19.676167464478375,0.010933994926817877,1.813334720453021,0.9734778868151855
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.0383819195830593,0.0335841796351769,0.0168773288521955,0.4397208121827413,13.093093741142535,0.01558830357017512,1.7248825967100359,0.9604892792685624
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.0335841796351769,0.0383819195830593,0.0168773288521955,0.5025380710659898,13.093093741142534,0.01558830357017512,1.933048590225891,0.9557209614414394
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0335841796351769,0.0572562772460485,0.0109349504395898,0.3255982596084098,5.68668232147211,0.009012045339317015,1.3978963372878441,0.8527908228995112
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.0572562772460485,0.0335841796351769,0.0109349504395898,0.19098256061250413,5.68668232147211,0.009012045339317015,1.1945549914183469,0.8742042220175253
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.0503397384379338,0.0335841796351769,0.010204330142958,0.20270924044508878,6.035855055776503,0.008513711324470612,1.2121246970231114,0.8785493343752898
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'LUNCH BAG CARS BLUE'}),0.0335841796351769,0.0503397384379338,0.010204330142958,0.30384336475706947,6.035855055776502,0.008513711324470612,1.3641473965563413,0.8633171902784651
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.0342417379021455,0.0335841796351769,0.014953362071065,0.4366998577524905,13.003142029858614,0.0138033813943387,1.7156321255466467,0.9558246061202958
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.0335841796351769,0.0342417379021455,0.014953362071065,0.4452501812907908,13.003142029858612,0.0138033813943387,1.7408897299777022,0.9551742542135058
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.014953362071065,0.0383819195830593,0.0103991622220598,0.6954397394136765,18.118941078721452,0.009825223481551813,3.1573984030801787,0.9591516790498495
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.0168773288521955,0.0335841796351769,0.0103991622220598,0.616161616161613,18.346781813786812,0.009832350978125712,2.517767532003071,0.9617258922828014
"frozenset({'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.0168773288521955,0.0342417379021455,0.0103991622220598,0.616161616161613,17.994460968145134,0.009821253151014602,2.516054419675969,0.9606403871269564
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),"frozenset({'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG'})",0.0342417379021455,0.0168773288521955,0.0103991622220598,0.3036984352773816,17.994460968145134,0.009821253151014602,1.411920812700522,0.9779127763848435
frozenset({'STRAWBERRY CHARLOTTE BAG'}),"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG'})",0.0335841796351769,0.0168773288521955,0.0103991622220598,0.3096446700507598,18.34678181378681,0.009832350978125712,1.4240821045302723,0.9783516662383983
frozenset({'WOODLAND CHARLOTTE BAG'}),"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG'})",0.0383819195830593,0.014953362071065,0.0103991622220598,0.27093908629441493,18.118941078721452,0.009825223481551813,1.3511170595091373,0.9825201459422378
frozenset({'BATHROOM METAL SIGN'}),frozenset({'TOILET METAL SIGN'}),0.0325369572100046,0.0222352110274956,0.0161223545456759,0.4955089820359271,22.284878763830527,0.015398888435918853,1.93812130277042,0.9872485878176817
frozenset({'TOILET METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.0222352110274956,0.0325369572100046,0.0161223545456759,0.7250821467688942,22.284878763830527,0.015398888435918853,3.5190986377181956,0.9768469201717994
frozenset({'EDWARDIAN PARASOL RED'}),frozenset({'EDWARDIAN PARASOL BLACK'}),0.0174131170697255,0.0229901853340152,0.0101799761330703,0.5846153846153851,25.428911342894462,0.009779645344394407,2.3520606649366327,0.9776994784587008
frozenset({'EDWARDIAN PARASOL BLACK'}),frozenset({'EDWARDIAN PARASOL RED'}),0.0229901853340152,0.0174131170697255,0.0101799761330703,0.44279661016949196,25.428911342894466,0.009779645344394407,1.763425888756996,0.9832804835330344
frozenset({'BLUE HAPPY BIRTHDAY BUNTING'}),frozenset({'PINK HAPPY BIRTHDAY BUNTING'}),0.0168042668225323,0.0214802367209761,0.0109105964297021,0.6492753623188388,30.226639061421594,0.010549636800431661,2.789994366374062,0.9834426320873895
frozenset({'PINK HAPPY BIRTHDAY BUNTING'}),frozenset({'BLUE HAPPY BIRTHDAY BUNTING'}),0.0214802367209761,0.0168042668225323,0.0109105964297021,0.5079365079365058,30.226639061421594,0.010549636800431661,1.9981074577477482,0.988142126483984
frozenset({'HANGING HEART JAR T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0347044640900124,0.1329728939869949,0.0125179610822922,0.3607017543859652,2.7125961056487404,0.00790320805797551,1.3562169331158427,0.6540478470815947
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HANGING HEART JAR T-LIGHT HOLDER'}),0.1329728939869949,0.0347044640900124,0.0125179610822922,0.09413919413919418,2.71259610564874,0.00790320805797551,1.0656113275512602,0.7281773115060275
frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),0.0338520737439419,0.0281288814203258,0.0137113075667908,0.40503597122302,14.399291787349314,0.012759086598615335,1.633495592292314,0.9631570018643126
frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.0281288814203258,0.0338520737439419,0.0137113075667908,0.4874458874458859,14.399291787349314,0.012759086598615335,1.8849676601786212,0.9574851255690658
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.1329728939869949,0.0382357955237329,0.0111297825186917,0.08369963369963371,2.1890386365227177,0.0060454581340059505,1.0496167412433377,0.626483828147085
frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0382357955237329,0.1329728939869949,0.0111297825186917,0.29108280254777125,2.1890386365227177,0.0060454581340059505,1.2230301495421554,0.5647730056434218
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.0567448430384062,0.0382357955237329,0.0121039429142008,0.21330472103004278,5.578665700773634,0.009934258698757982,1.222537150261703,0.8701205191438842
frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0382357955237329,0.0567448430384062,0.0121039429142008,0.31656050955414017,5.578665700773634,0.009934258698757982,1.3801589901488371,0.8533751443863609
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.0534083436837875,0.0382357955237329,0.0109105964297021,0.20428636570907352,5.342804116165787,0.00886848592134755,1.2086813182902303,0.8586937794954347
frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0382357955237329,0.0534083436837875,0.0109105964297021,0.28535031847133685,5.342804116165786,0.00886848592134755,1.3245533871804385,0.8451472442183928
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.0797106743625337,0.0382357955237329,0.01522125617983,0.19095630919645595,4.994176440710634,0.012173455133845303,1.1887667074210053,0.8690384248967932
frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0382357955237329,0.0797106743625337,0.01522125617983,0.3980891719745229,4.994176440710634,0.012173455133845303,1.5289462870379087,0.8315622293687174
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.0534083436837875,0.03044251235966,0.0123961910328535,0.23210214318285358,7.624276880984925,0.01077030687015083,1.262612571493624,0.9178614819024762
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03044251235966,0.0534083436837875,0.0123961910328535,0.4071999999999983,7.624276880984925,0.01077030687015083,1.5968145349463725,0.8961201697667841
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03044251235966,0.0567448430384062,0.0151725481600545,0.49839999999999857,8.783176995708141,0.013445092574510853,1.8804927371642568,0.9139695091409638
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.0567448430384062,0.03044251235966,0.0151725481600545,0.26738197424892646,8.783176995708141,0.013445092574510853,1.3234147312255364,0.9394552200668949
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03044251235966,0.0797106743625337,0.0153430262292686,0.5039999999999987,6.32286709440879,0.012916433039790334,1.8554220274948867,0.8682764155874599
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.0797106743625337,0.03044251235966,0.0153430262292686,0.19248395967002707,6.322867094408789,0.012916433039790334,1.2006665369076168,0.9147600397203443
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0534083436837875,0.0567448430384062,0.021845546869292,0.40902872777017757,7.20820969569583,0.018814898790014224,1.5961099993956593,0.9098636049016602
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0567448430384062,0.0534083436837875,0.021845546869292,0.3849785407725322,7.208209695695829,0.018814898790014224,1.5391197203187543,0.9130819910489718
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0534083436837875,0.1329728939869949,0.0118360488054358,0.22161422708618317,1.6666120473234012,0.004734186782750535,1.1138784086037021,0.42254792097850635
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.1329728939869949,0.0534083436837875,0.0118360488054358,0.08901098901098893,1.6666120473234012,0.004734186782750535,1.0390813115171933,0.46132391204158835
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0534083436837875,0.0797106743625337,0.0245488419668298,0.4596443228454168,5.766408658831555,0.020291626875209128,1.7031177140278158,0.8732190178479543
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0797106743625337,0.0534083436837875,0.0245488419668298,0.30797433547204384,5.766408658831555,0.020291626875209128,1.3678562874715068,0.89817605551271
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.0245488419668298,0.0567448430384062,0.0133459974184749,0.5436507936507925,9.58062027386061,0.011952977234292506,2.0669591265593135,0.9181624493531472
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.021845546869292,0.0797106743625337,0.0133459974184749,0.610925306577479,7.664284758135622,0.011604674145705297,2.3653281521398397,0.888944151969625
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0266919948369499,0.0534083436837875,0.0133459974184749,0.49999999999999817,9.361833105335128,0.011920422184617198,1.8931833126324182,0.917677968222194
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",0.0534083436837875,0.0266919948369499,0.0133459974184749,0.2498860009119919,9.36183310533513,0.011920422184617198,1.2975467813511041,0.9435782648965727
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",0.0797106743625337,0.021845546869292,0.0133459974184749,0.16743049190345202,7.664284758135621,0.011604674145705297,1.1748622110446993,0.944838385723193
frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.0567448430384062,0.0245488419668298,0.0133459974184749,0.2351931330472097,9.580620273860609,0.011952977234292506,1.2754215478211475,0.9495019644197569
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0397457441367721,0.1329728939869949,0.0121039429142008,0.3045343137254897,2.290198435143285,0.0068188362926675785,1.2466856713772891,0.5866744253086038
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.1329728939869949,0.0397457441367721,0.0121039429142008,0.09102564102564088,2.2901984351432856,0.0068188362926675785,1.0564151192853564,0.6497566336758219
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.026862472906164,0.0317332748837096,0.0110810744989162,0.4125113327289194,12.999330647108335,0.010228640262128696,1.6481453669803474,0.9485534536538086
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.0317332748837096,0.026862472906164,0.0110810744989162,0.349194167306215,12.999330647108335,0.010228640262128696,1.4952808936359263,0.9533250893178452
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.026862472906164,0.0485375417062419,0.0107644723703757,0.40072529465094886,8.255986614983755,0.009460633971359971,1.587690002266278,0.9031362455465106
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.0485375417062419,0.026862472906164,0.0107644723703757,0.22177621675865372,8.255986614983755,0.009460633971359971,1.2504597624100653,0.9237104049234022
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.0360682886437251,0.026862472906164,0.0103017461825089,0.2856178257933822,10.632596142250286,0.009332862756045132,1.362208579986739,0.9398483127209217
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.026862472906164,0.0360682886437251,0.0103017461825089,0.38349954669084124,10.632596142250286,0.009332862756045132,1.563553937685247,0.9309574107186066
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.0518009790311974,0.026862472906164,0.0126640851416185,0.24447578749412227,9.10101569383151,0.01127258274588019,1.288029570708517,0.9387503408134471
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.026862472906164,0.0518009790311974,0.0126640851416185,0.47144152311876447,9.101015693831508,0.01127258274588019,1.7939339967900247,0.9146930719563229
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0513626068532183,0.0572562772460485,0.0216263607803024,0.42105263157894657,7.353824800196998,0.018685529122234742,1.6283755211204594,0.9107972632984184
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.0572562772460485,0.0513626068532183,0.0216263607803024,0.377711612079965,7.353824800196998,0.018685529122234742,1.5244337055967743,0.9164912167398603
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0513626068532183,0.1329728939869949,0.011008012469253,0.2143195827406345,1.611753917017069,0.004178177993264305,1.1035366123001966,0.4001085065894555
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.1329728939869949,0.0513626068532183,0.011008012469253,0.08278388278388235,1.6117539170170692,0.004178177993264305,1.034257221761467,0.437769347733841
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0513626068532183,0.0797106743625337,0.0106183483110494,0.20673304883831203,2.5935428409257377,0.006524200281761674,1.1601256352477085,0.6476943040693702
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.0797106743625337,0.0513626068532183,0.0106183483110494,0.13321112129544754,2.5935428409257373,0.006524200281761674,1.094427278029403,0.6676455100060895
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.0513626068532183,0.0311487786464041,0.0133703514283626,0.2603129445234697,8.357083514525566,0.011770468956789425,1.3098123242530326,0.9280058292285189
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.0311487786464041,0.0513626068532183,0.0133703514283626,0.42924159499608855,8.357083514525566,0.011770468956789425,1.6620646929242868,0.9086441873236456
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0311487786464041,0.0572562772460485,0.0118847568252112,0.3815480844409676,6.663864693845422,0.010101293719156891,1.5243605833151708,0.8772625872480422
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.0572562772460485,0.0311487786464041,0.0118847568252112,0.20757124627817847,6.663864693845422,0.010101293719156891,1.2226351161579716,0.9015567100465413
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.0503397384379338,0.0311487786464041,0.0112028445483548,0.22254475084663594,7.144573897196034,0.009634823178633721,1.2461826226122454,0.9056224368966453
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.0311487786464041,0.0503397384379338,0.0112028445483548,0.3596559812353377,7.144573897196034,0.009634823178633721,1.4830469774577266,0.8876839099177465
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0311487786464041,0.0567448430384062,0.0100094980638562,0.32134480062548854,5.66297805085116,0.00824196550872794,1.3898886471818874,0.8498874217282243
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.0567448430384062,0.0311487786464041,0.0100094980638562,0.17639484978540773,5.6629780508511605,0.00824196550872794,1.17635401029384,0.872949869902461
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.0469545310635396,0.0311487786464041,0.0103017461825089,0.21939834024896163,7.043561570729181,0.008839169887965,1.2411595712755685,0.9002995120175424
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.0311487786464041,0.0469545310635396,0.0103017461825089,0.3307271305707571,7.043561570729181,0.008839169887965,1.424001349030059,0.8856121060726582
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.0197754560288351,0.0296875380531404,0.0104965782616107,0.5307881773398989,17.879157793071062,0.009909493658236453,2.0679625173250544,0.9631149920053926
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.0296875380531404,0.0197754560288351,0.0104965782616107,0.35356849876948127,17.879157793071066,0.009909493658236453,1.5163625876914295,0.9729535493505609
frozenset({'NATURAL SLATE HEART CHALKBOARD '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0498283042302915,0.1329728939869949,0.0171695769708482,0.34457478005865017,2.5913159421223884,0.010543763154881917,1.322846725505299,0.6462997046962289
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'NATURAL SLATE HEART CHALKBOARD '}),0.1329728939869949,0.0498283042302915,0.0171695769708482,0.12912087912087877,2.591315942122388,0.010543763154881917,1.0910488872560686,0.7082773792512392
frozenset({'NATURAL SLATE HEART CHALKBOARD '}),frozenset({'HEART OF WICKER SMALL'}),0.0498283042302915,0.0524828913080538,0.0103748082121721,0.20821114369501406,3.96721938341577,0.007759674737189075,1.1966790150516793,0.7871569800708644
frozenset({'HEART OF WICKER SMALL'}),frozenset({'NATURAL SLATE HEART CHALKBOARD '}),0.0524828913080538,0.0498283042302915,0.0103748082121721,0.19767981438515042,3.9672193834157694,0.007759674737189075,1.1842799331311282,0.7893622982949872
frozenset({'NATURAL SLATE HEART CHALKBOARD '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0498283042302915,0.0797106743625337,0.0103991622220598,0.20869990224828816,2.6182177470873724,0.006427314489521773,1.163009240428816,0.650472750977599
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'NATURAL SLATE HEART CHALKBOARD '}),0.0797106743625337,0.0498283042302915,0.0103991622220598,0.130461350443018,2.6182177470873724,0.006427314489521773,1.0927308363507566,0.6715940081346202
frozenset({'FELTCRAFT CUSHION RABBIT'}),frozenset({'FELTCRAFT CUSHION OWL'}),0.0196536859793965,0.021309758651762,0.0111054285088039,0.5650557620817809,26.516291024960022,0.010686613203965443,2.2501510677151617,0.9815789800555942
frozenset({'FELTCRAFT CUSHION OWL'}),frozenset({'FELTCRAFT CUSHION RABBIT'}),0.021309758651762,0.0196536859793965,0.0111054285088039,0.521142857142854,26.516291024960022,0.010686613203965443,2.047262588945161,0.9832399408539763
frozenset({'FELTCRAFT CUSHION RABBIT'}),frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),0.0196536859793965,0.0190935437519787,0.0119578188548744,0.6084262701363048,31.86554984447308,0.011582560341739143,2.5050364246586967,0.9880367102706369
frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),frozenset({'FELTCRAFT CUSHION RABBIT'}),0.0190935437519787,0.0196536859793965,0.0119578188548744,0.6262755102040809,31.865549844473083,0.011582560341739143,2.6231792156728724,0.9874724963436753
frozenset({'FELTCRAFT CUSHION OWL'}),frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),0.021309758651762,0.0190935437519787,0.0103017461825089,0.4834285714285693,25.3189548104956,0.009894867373347375,1.8988786487102105,0.9814176725978337
frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),frozenset({'FELTCRAFT CUSHION OWL'}),0.0190935437519787,0.021309758651762,0.0103017461825089,0.5395408163265297,25.3189548104956,0.009894867373347375,2.1254657873047567,0.9792003026793591
frozenset({'BAKING SET 9 PIECE RETROSPOT '}),frozenset({'BAKING SET SPACEBOY DESIGN'}),0.0466135749251114,0.0229658313241275,0.0138574316261172,0.29728317659352066,12.944585911035588,0.012786912126972512,1.3903668392904223,0.9678631886490839
frozenset({'BAKING SET SPACEBOY DESIGN'}),frozenset({'BAKING SET 9 PIECE RETROSPOT '}),0.0229658313241275,0.0466135749251114,0.0138574316261172,0.6033934252385988,12.944585911035588,0.012786912126972512,2.403859355202184,0.9444374157746072
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.1329728939869949,0.0954677187598938,0.0186551715739996,0.1402930402930399,1.4695338080287024,0.005960552728159997,1.052140233398163,0.368514525987658
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0954677187598938,0.1329728939869949,0.0186551715739996,0.19540816326530555,1.4695338080287021,0.005960552728159997,1.0775986859768476,0.3532345827976256
